# x_norm y_norm Predicted_u
-5.391962e-01 -3.912048e-01 9.409232e-01
-5.463640e-01 -3.880135e-01 9.350121e-01
-5.535318e-01 -3.848223e-01 9.285015e-01
-5.606996e-01 -3.816311e-01 9.212691e-01
-5.678673e-01 -3.784398e-01 9.138377e-01
-5.750351e-01 -3.752486e-01 9.054655e-01
-5.822029e-01 -3.720574e-01 8.968260e-01
-5.893707e-01 -3.688661e-01 8.876792e-01
-5.965385e-01 -3.656739e-01 8.777409e-01
-6.037062e-01 -3.624826e-01 8.674811e-01
-6.108740e-01 -3.592914e-01 8.567587e-01
-6.180428e-01 -3.561002e-01 8.456142e-01
-6.252106e-01 -3.529089e-01 8.339498e-01
-6.323784e-01 -3.497177e-01 8.218098e-01
-6.395461e-01 -3.465265e-01 8.092270e-01
-6.467139e-01 -3.433352e-01 7.962668e-01
-6.538817e-01 -3.401440e-01 7.826239e-01
-6.610495e-01 -3.369527e-01 7.689790e-01
-6.682173e-01 -3.337615e-01 7.544688e-01
-6.753850e-01 -3.305693e-01 7.400115e-01
-6.825528e-01 -3.273780e-01 7.249985e-01
-6.897206e-01 -3.241868e-01 7.096579e-01
-6.968884e-01 -3.209955e-01 6.942848e-01
-7.040562e-01 -3.178043e-01 6.781566e-01
-7.112240e-01 -3.146131e-01 6.620241e-01
-7.183917e-01 -3.114218e-01 6.452408e-01
-7.255595e-01 -3.082306e-01 6.288373e-01
-7.327283e-01 -3.050394e-01 6.118766e-01
-7.398961e-01 -3.018481e-01 5.948442e-01
-7.470639e-01 -2.986569e-01 5.771987e-01
-7.542316e-01 -2.954646e-01 5.601653e-01
-7.613994e-01 -2.922734e-01 5.422968e-01
-7.685672e-01 -2.890822e-01 5.246519e-01
-7.757350e-01 -2.858909e-01 5.072806e-01
-7.829028e-01 -2.826997e-01 4.893861e-01
-7.900705e-01 -2.795084e-01 4.713184e-01
-7.972383e-01 -2.763172e-01 4.534036e-01
-8.044061e-01 -2.731260e-01 4.357731e-01
-8.115739e-01 -2.699347e-01 4.177592e-01
-8.187417e-01 -2.667435e-01 4.000115e-01
-8.259095e-01 -2.635523e-01 3.822474e-01
-8.330772e-01 -2.603600e-01 3.645725e-01
-8.402450e-01 -2.571688e-01 3.474756e-01
-8.474138e-01 -2.539775e-01 3.298134e-01
-8.545816e-01 -2.507863e-01 3.130720e-01
-8.617494e-01 -2.475951e-01 2.961268e-01
-8.689171e-01 -2.444038e-01 2.791609e-01
-8.760849e-01 -2.412126e-01 2.625382e-01
-8.832527e-01 -2.380214e-01 2.459219e-01
-8.904205e-01 -2.348301e-01 2.297592e-01
-8.975883e-01 -2.316389e-01 2.135775e-01
-9.047560e-01 -2.284476e-01 1.984671e-01
-9.119238e-01 -2.252554e-01 1.826719e-01
-9.190916e-01 -2.220642e-01 1.678210e-01
-9.262594e-01 -2.188729e-01 1.530091e-01
-9.334272e-01 -2.156817e-01 1.383774e-01
-9.405950e-01 -2.124904e-01 1.241382e-01
-9.477627e-01 -2.092992e-01 1.107540e-01
-9.549305e-01 -2.061080e-01 9.739494e-02
-9.620993e-01 -2.029167e-01 8.403897e-02
-9.692671e-01 -1.997255e-01 7.126141e-02
-9.764349e-01 -1.965343e-01 5.925405e-02
4.969498e-01 -8.611161e-01 -4.248233e-01
4.897820e-01 -8.579239e-01 -4.333164e-01
4.826143e-01 -8.547326e-01 -4.419279e-01
4.754465e-01 -8.515414e-01 -4.503556e-01
4.682787e-01 -8.483502e-01 -4.582211e-01
4.611109e-01 -8.451589e-01 -4.657242e-01
4.539431e-01 -8.419677e-01 -4.727394e-01
4.467753e-01 -8.387764e-01 -4.800439e-01
4.396076e-01 -8.355852e-01 -4.863135e-01
4.324398e-01 -8.323940e-01 -4.924694e-01
4.252710e-01 -8.292027e-01 -4.983625e-01
4.181032e-01 -8.260115e-01 -5.034191e-01
4.109354e-01 -8.228193e-01 -5.085818e-01
4.037677e-01 -8.196280e-01 -5.125037e-01
3.965999e-01 -8.164368e-01 -5.167037e-01
3.894321e-01 -8.132455e-01 -5.202912e-01
3.822643e-01 -8.100543e-01 -5.235122e-01
3.750965e-01 -8.068631e-01 -5.262569e-01
3.679288e-01 -8.036718e-01 -5.283500e-01
3.607610e-01 -8.004806e-01 -5.299723e-01
3.535932e-01 -7.972893e-01 -5.313403e-01
3.464254e-01 -7.940981e-01 -5.319709e-01
3.392576e-01 -7.909069e-01 -5.325961e-01
3.320899e-01 -7.877146e-01 -5.321478e-01
3.249221e-01 -7.845234e-01 -5.318348e-01
3.177543e-01 -7.813322e-01 -5.310357e-01
3.105855e-01 -7.781409e-01 -5.293769e-01
3.034177e-01 -7.749497e-01 -5.272721e-01
2.962499e-01 -7.717584e-01 -5.247092e-01
2.890822e-01 -7.685672e-01 -5.214225e-01
2.819144e-01 -7.653760e-01 -5.179363e-01
2.747466e-01 -7.621847e-01 -5.137362e-01
2.675788e-01 -7.589935e-01 -5.092599e-01
2.604110e-01 -7.558013e-01 -5.039891e-01
2.532433e-01 -7.526100e-01 -4.985405e-01
2.460755e-01 -7.494188e-01 -4.922500e-01
2.389077e-01 -7.462275e-01 -4.855678e-01
2.317399e-01 -7.430363e-01 -4.781135e-01
2.245721e-01 -7.398451e-01 -4.705989e-01
2.174044e-01 -7.366538e-01 -4.623303e-01
2.102366e-01 -7.334626e-01 -4.538072e-01
2.030688e-01 -7.302713e-01 -4.446892e-01
1.959000e-01 -7.270801e-01 -4.349188e-01
1.887322e-01 -7.238889e-01 -4.246074e-01
1.815644e-01 -7.206966e-01 -4.138058e-01
1.743967e-01 -7.175054e-01 -4.024302e-01
1.672289e-01 -7.143142e-01 -3.909901e-01
1.600611e-01 -7.111229e-01 -3.787071e-01
1.528933e-01 -7.079317e-01 -3.659686e-01
1.457255e-01 -7.047404e-01 -3.527467e-01
1.385578e-01 -7.015492e-01 -3.394522e-01
1.313900e-01 -6.983580e-01 -3.252200e-01
1.242222e-01 -6.951667e-01 -3.107991e-01
1.170544e-01 -6.919755e-01 -2.959605e-01
1.098866e-01 -6.887842e-01 -2.808222e-01
1.027189e-01 -6.855920e-01 -2.648624e-01
9.555107e-02 -6.824008e-01 -2.488111e-01
8.838329e-02 -6.792095e-01 -2.322387e-01
8.121451e-02 -6.760183e-01 -2.151824e-01
7.404673e-02 -6.728271e-01 -1.980636e-01
6.687895e-02 -6.696358e-01 -1.804925e-01
5.971117e-02 -6.664446e-01 -1.623775e-01
5.254339e-02 -6.632533e-01 -1.440412e-01
4.537561e-02 -6.600621e-01 -1.253842e-01
3.820782e-02 -6.568709e-01 -1.063554e-01
3.104004e-02 -6.536796e-01 -8.702391e-02
2.387226e-02 -6.504874e-01 -6.756634e-02
1.670448e-02 -6.472962e-01 -4.780054e-02
9.536700e-03 -6.441049e-01 -2.765054e-02
2.368919e-03 -6.409137e-01 -7.328808e-03
-4.798862e-03 -6.377224e-01 1.329446e-02
-1.196664e-02 -6.345312e-01 3.373969e-02
-1.913442e-02 -6.313400e-01 5.452359e-02
-2.630221e-02 -6.281487e-01 7.543862e-02
-3.347099e-02 -6.249575e-01 9.679866e-02
-4.063877e-02 -6.217662e-01 1.181759e-01
-4.780655e-02 -6.185750e-01 1.393782e-01
-5.497433e-02 -6.153828e-01 1.611789e-01
-6.214211e-02 -6.121915e-01 1.825608e-01
-6.930989e-02 -6.090003e-01 2.042670e-01
-7.647767e-02 -6.058091e-01 2.259843e-01
-8.364545e-02 -6.026178e-01 2.476379e-01
-9.081324e-02 -5.994266e-01 2.693448e-01
-9.798102e-02 -5.962353e-01 2.909598e-01
-1.051488e-01 -5.930441e-01 3.126734e-01
-1.123166e-01 -5.898529e-01 3.341254e-01
-1.194844e-01 -5.866616e-01 3.556032e-01
-1.266521e-01 -5.834704e-01 3.770102e-01
-1.338199e-01 -5.802781e-01 3.983638e-01
-1.409877e-01 -5.770869e-01 4.195039e-01
-1.481565e-01 -5.738957e-01 4.403851e-01
-1.553243e-01 -5.707044e-01 4.611913e-01
-1.624920e-01 -5.675132e-01 4.816873e-01
-1.696598e-01 -5.643220e-01 5.022527e-01
-1.768276e-01 -5.611307e-01 5.223539e-01
-1.839954e-01 -5.579395e-01 5.422903e-01
-1.911632e-01 -5.547482e-01 5.617992e-01
-1.983310e-01 -5.515570e-01 5.811517e-01
-2.054987e-01 -5.483658e-01 6.001891e-01
-2.126665e-01 -5.451735e-01 6.188327e-01
-2.198343e-01 -5.419823e-01 6.372973e-01
-2.270021e-01 -5.387911e-01 6.552795e-01
-2.341699e-01 -5.355998e-01 6.729313e-01
-2.413376e-01 -5.324086e-01 6.900752e-01
-2.485054e-01 -5.292173e-01 7.071049e-01
-2.556732e-01 -5.260261e-01 7.234284e-01
-2.628420e-01 -5.228349e-01 7.393481e-01
-2.700098e-01 -5.196436e-01 7.549723e-01
-2.771775e-01 -5.164524e-01 7.701366e-01
-2.843453e-01 -5.132611e-01 7.846842e-01
-2.915131e-01 -5.100689e-01 7.987632e-01
-2.986809e-01 -5.068777e-01 8.123497e-01
-3.058487e-01 -5.036864e-01 8.255011e-01
-3.130165e-01 -5.004952e-01 8.380560e-01
-3.201842e-01 -4.973040e-01 8.503050e-01
-3.273520e-01 -4.941127e-01 8.618282e-01
-3.345198e-01 -4.909215e-01 8.729616e-01
-3.416876e-01 -4.877302e-01 8.833120e-01
-3.488554e-01 -4.845390e-01 8.934392e-01
-3.560231e-01 -4.813478e-01 9.028385e-01
-3.631909e-01 -4.781565e-01 9.116558e-01
-3.703587e-01 -4.749643e-01 9.200037e-01
-3.775275e-01 -4.717730e-01 9.277583e-01
-3.846953e-01 -4.685818e-01 9.347706e-01
-3.918630e-01 -4.653906e-01 9.413691e-01
-3.990308e-01 -4.621993e-01 9.474212e-01
-4.061986e-01 -4.590081e-01 9.529538e-01
-4.133664e-01 -4.558169e-01 9.577063e-01
-4.205342e-01 -4.526256e-01 9.620553e-01
-4.277019e-01 -4.494344e-01 9.657776e-01
-4.348697e-01 -4.462431e-01 9.690193e-01
-4.420375e-01 -4.430519e-01 9.714992e-01
-4.492053e-01 -4.398597e-01 9.735438e-01
-4.563731e-01 -4.366684e-01 9.748970e-01
-4.635409e-01 -4.334772e-01 9.757246e-01
-4.707086e-01 -4.302860e-01 9.760514e-01
-4.778764e-01 -4.270947e-01 9.757335e-01
-4.850442e-01 -4.239035e-01 9.747962e-01
-4.922130e-01 -4.207122e-01 9.733502e-01
-4.993808e-01 -4.175210e-01 9.712849e-01
-5.065485e-01 -4.143298e-01 9.684279e-01
-5.137163e-01 -4.111385e-01 9.653988e-01
-5.208841e-01 -4.079473e-01 9.616431e-01
-5.280519e-01 -4.047550e-01 9.571910e-01
-5.352197e-01 -4.015638e-01 9.523591e-01
-5.423874e-01 -3.983726e-01 9.468647e-01
-5.495552e-01 -3.951813e-01 9.407661e-01
-5.567230e-01 -3.919901e-01 9.343638e-01
-5.638908e-01 -3.887989e-01 9.271326e-01
-5.710586e-01 -3.856076e-01 9.193934e-01
-5.782264e-01 -3.824164e-01 9.111928e-01
-5.853941e-01 -3.792251e-01 9.023340e-01
-5.925619e-01 -3.760339e-01 8.931867e-01
-5.997297e-01 -3.728427e-01 8.833032e-01
-6.068985e-01 -3.696504e-01 8.730913e-01
-6.140663e-01 -3.664592e-01 8.623484e-01
-6.212340e-01 -3.632679e-01 8.510605e-01
-6.284018e-01 -3.600767e-01 8.393503e-01
-6.355696e-01 -3.568855e-01 8.268667e-01
-6.427374e-01 -3.536942e-01 8.143351e-01
-6.499052e-01 -3.505030e-01 8.011769e-01
-6.570729e-01 -3.473118e-01 7.878550e-01
-6.642407e-01 -3.441205e-01 7.736608e-01
-6.714085e-01 -3.409293e-01 7.595978e-01
-6.785763e-01 -3.377380e-01 7.448382e-01
-6.857441e-01 -3.345458e-01 7.296120e-01
-6.929118e-01 -3.313546e-01 7.142534e-01
-7.000796e-01 -3.281633e-01 6.986398e-01
-7.072474e-01 -3.249721e-01 6.824734e-01
-7.144152e-01 -3.217809e-01 6.659601e-01
-7.215840e-01 -3.185896e-01 6.494848e-01
-7.287518e-01 -3.153984e-01 6.325092e-01
-7.359195e-01 -3.122071e-01 6.154733e-01
-7.430873e-01 -3.090159e-01 5.982765e-01
-7.502551e-01 -3.058247e-01 5.811034e-01
-7.574229e-01 -3.026334e-01 5.633733e-01
-7.645907e-01 -2.994412e-01 5.456594e-01
-7.717584e-01 -2.962499e-01 5.280187e-01
-7.789262e-01 -2.930587e-01 5.100579e-01
-7.860940e-01 -2.898675e-01 4.920201e-01
-7.932618e-01 -2.866762e-01 4.739885e-01
-8.004296e-01 -2.834850e-01 4.558342e-01
-8.075973e-01 -2.802938e-01 4.377658e-01
-8.147651e-01 -2.771025e-01 4.198105e-01
-8.219329e-01 -2.739113e-01 4.016221e-01
-8.291007e-01 -2.707200e-01 3.840046e-01
-8.362695e-01 -2.675288e-01 3.659617e-01
-8.434373e-01 -2.643366e-01 3.480039e-01
-8.506050e-01 -2.611453e-01 3.309414e-01
-8.577728e-01 -2.579541e-01 3.135995e-01
-8.649406e-01 -2.547628e-01 2.960553e-01
-8.721084e-01 -2.515716e-01 2.791029e-01
-8.792762e-01 -2.483804e-01 2.619190e-01
-8.864439e-01 -2.451891e-01 2.455565e-01
-8.936117e-01 -2.419979e-01 2.291514e-01
-9.007795e-01 -2.388067e-01 2.126544e-01
-9.079473e-01 -2.356154e-01 1.971354e-01
-9.151151e-01 -2.324242e-01 1.812505e-01
-9.222828e-01 -2.292319e-01 1.660365e-01
-9.294506e-01 -2.260407e-01 1.508045e-01
-9.366184e-01 -2.228495e-01 1.361198e-01
-9.437862e-01 -2.196582e-01 1.223339e-01
-9.509550e-01 -2.164670e-01 1.076347e-01
-9.581228e-01 -2.132758e-01 9.437430e-02
-9.652905e-01 -2.100845e-01 8.077812e-02
-9.724583e-01 -2.068933e-01 6.782413e-02
4.937586e-01 -8.682839e-01 -4.046422e-01
4.865908e-01 -8.650917e-01 -4.134618e-01
4.794230e-01 -8.619004e-01 -4.222239e-01
4.722552e-01 -8.587092e-01 -4.300307e-01
4.650875e-01 -8.555179e-01 -4.381619e-01
4.579197e-01 -8.523267e-01 -4.453223e-01
4.507519e-01 -8.491355e-01 -4.530645e-01
4.435841e-01 -8.459442e-01 -4.599940e-01
4.364163e-01 -8.427530e-01 -4.664861e-01
4.292475e-01 -8.395617e-01 -4.725280e-01
4.220798e-01 -8.363705e-01 -4.782173e-01
4.149120e-01 -8.331793e-01 -4.832228e-01
4.077442e-01 -8.299870e-01 -4.884294e-01
4.005764e-01 -8.267958e-01 -4.930383e-01
3.934086e-01 -8.236046e-01 -4.971618e-01
3.862409e-01 -8.204133e-01 -5.008609e-01
3.790731e-01 -8.172221e-01 -5.041094e-01
3.719053e-01 -8.140308e-01 -5.067463e-01
3.647375e-01 -8.108396e-01 -5.089692e-01
3.575697e-01 -8.076484e-01 -5.109622e-01
3.504020e-01 -8.044571e-01 -5.125576e-01
3.432342e-01 -8.012659e-01 -5.133171e-01
3.360664e-01 -7.980747e-01 -5.138106e-01
3.288986e-01 -7.948824e-01 -5.137771e-01
3.217308e-01 -7.916912e-01 -5.134926e-01
3.145621e-01 -7.884999e-01 -5.123076e-01
3.073943e-01 -7.853087e-01 -5.109390e-01
3.002265e-01 -7.821175e-01 -5.091316e-01
2.930587e-01 -7.789262e-01 -5.067996e-01
2.858909e-01 -7.757350e-01 -5.038135e-01
2.787231e-01 -7.725437e-01 -5.005999e-01
2.715554e-01 -7.693525e-01 -4.965855e-01
2.643876e-01 -7.661613e-01 -4.920936e-01
2.572198e-01 -7.629700e-01 -4.872625e-01
2.500520e-01 -7.597778e-01 -4.814710e-01
2.428842e-01 -7.565866e-01 -4.754142e-01
2.357165e-01 -7.533953e-01 -4.692559e-01
2.285487e-01 -7.502041e-01 -4.623392e-01
2.213809e-01 -7.470128e-01 -4.545083e-01
2.142131e-01 -7.438216e-01 -4.466435e-01
2.070453e-01 -7.406304e-01 -4.381191e-01
1.998766e-01 -7.374391e-01 -4.291679e-01
1.927088e-01 -7.342479e-01 -4.195459e-01
1.855410e-01 -7.310566e-01 -4.097450e-01
1.783732e-01 -7.278654e-01 -3.991202e-01
1.712054e-01 -7.246732e-01 -3.882413e-01
1.640376e-01 -7.214819e-01 -3.765445e-01
1.568699e-01 -7.182907e-01 -3.644748e-01
1.497021e-01 -7.150995e-01 -3.523865e-01
1.425343e-01 -7.119082e-01 -3.395047e-01
1.353665e-01 -7.087170e-01 -3.260193e-01
1.281987e-01 -7.055257e-01 -3.123087e-01
1.210310e-01 -7.023345e-01 -2.981391e-01
1.138632e-01 -6.991433e-01 -2.834479e-01
1.066954e-01 -6.959520e-01 -2.683386e-01
9.952762e-02 -6.927608e-01 -2.529387e-01
9.235984e-02 -6.895686e-01 -2.369141e-01
8.519105e-02 -6.863773e-01 -2.206060e-01
7.802327e-02 -6.831861e-01 -2.039431e-01
7.085549e-02 -6.799948e-01 -1.868057e-01
6.368771e-02 -6.768036e-01 -1.693067e-01
5.651993e-02 -6.736124e-01 -1.515386e-01
4.935215e-02 -6.704211e-01 -1.334050e-01
4.218437e-02 -6.672299e-01 -1.150427e-01
3.501659e-02 -6.640386e-01 -9.617043e-02
2.784881e-02 -6.608474e-01 -7.715970e-02
2.068102e-02 -6.576562e-01 -5.787098e-02
1.351324e-02 -6.544639e-01 -3.818178e-02
6.345462e-03 -6.512727e-01 -1.834971e-02
-8.223191e-04 -6.480815e-01 1.530528e-03
-7.990100e-03 -6.448902e-01 2.183294e-02
-1.515788e-02 -6.416990e-01 4.251230e-02
-2.232566e-02 -6.385077e-01 6.310725e-02
-2.949444e-02 -6.353165e-01 8.400118e-02
-3.666222e-02 -6.321253e-01 1.050169e-01
-4.383001e-02 -6.289340e-01 1.260272e-01
-5.099779e-02 -6.257428e-01 1.473855e-01
-5.816557e-02 -6.225516e-01 1.688082e-01
-6.533335e-02 -6.193593e-01 1.902404e-01
-7.250113e-02 -6.161681e-01 2.118037e-01
-7.966891e-02 -6.129768e-01 2.332281e-01
-8.683669e-02 -6.097856e-01 2.546076e-01
-9.400447e-02 -6.065944e-01 2.763507e-01
-1.011723e-01 -6.034031e-01 2.978379e-01
-1.083400e-01 -6.002119e-01 3.194691e-01
-1.155078e-01 -5.970206e-01 3.408357e-01
-1.226756e-01 -5.938294e-01 3.621476e-01
-1.298434e-01 -5.906382e-01 3.834916e-01
-1.370112e-01 -5.874469e-01 4.047259e-01
-1.441799e-01 -5.842547e-01 4.256225e-01
-1.513477e-01 -5.810635e-01 4.466232e-01
-1.585155e-01 -5.778722e-01 4.672440e-01
-1.656833e-01 -5.746810e-01 4.878335e-01
-1.728511e-01 -5.714897e-01 5.080495e-01
-1.800188e-01 -5.682985e-01 5.283747e-01
-1.871866e-01 -5.651073e-01 5.480065e-01
-1.943544e-01 -5.619160e-01 5.677092e-01
-2.015222e-01 -5.587248e-01 5.869464e-01
-2.086900e-01 -5.555335e-01 6.059705e-01
-2.158578e-01 -5.523423e-01 6.246487e-01
-2.230255e-01 -5.491501e-01 6.430662e-01
-2.301933e-01 -5.459588e-01 6.608084e-01
-2.373611e-01 -5.427676e-01 6.784234e-01
-2.445289e-01 -5.395764e-01 6.956565e-01
-2.516967e-01 -5.363851e-01 7.125405e-01
-2.588654e-01 -5.331939e-01 7.290107e-01
-2.660332e-01 -5.300026e-01 7.449410e-01
-2.732010e-01 -5.268114e-01 7.604991e-01
-2.803688e-01 -5.236202e-01 7.753726e-01
-2.875366e-01 -5.204289e-01 7.902497e-01
-2.947043e-01 -5.172377e-01 8.042738e-01
-3.018721e-01 -5.140454e-01 8.179418e-01
-3.090399e-01 -5.108542e-01 8.310565e-01
-3.162077e-01 -5.076630e-01 8.435611e-01
-3.233755e-01 -5.044717e-01 8.558311e-01
-3.305433e-01 -5.012805e-01 8.674256e-01
-3.377110e-01 -4.980893e-01 8.783803e-01
-3.448788e-01 -4.948980e-01 8.888736e-01
-3.520466e-01 -4.917068e-01 8.989004e-01
-3.592144e-01 -4.885155e-01 9.083064e-01
-3.663822e-01 -4.853243e-01 9.171721e-01
-3.735509e-01 -4.821331e-01 9.254819e-01
-3.807187e-01 -4.789408e-01 9.332718e-01
-3.878865e-01 -4.757496e-01 9.404371e-01
-3.950543e-01 -4.725584e-01 9.469266e-01
-4.022221e-01 -4.693671e-01 9.529524e-01
-4.093898e-01 -4.661759e-01 9.584944e-01
-4.165576e-01 -4.629846e-01 9.634207e-01
-4.237254e-01 -4.597934e-01 9.677454e-01
-4.308932e-01 -4.566022e-01 9.713776e-01
-4.380610e-01 -4.534109e-01 9.745628e-01
-4.452287e-01 -4.502197e-01 9.770744e-01
-4.523965e-01 -4.470284e-01 9.790273e-01
-4.595643e-01 -4.438362e-01 9.804651e-01
-4.667321e-01 -4.406450e-01 9.812789e-01
-4.738999e-01 -4.374537e-01 9.815601e-01
-4.810677e-01 -4.342625e-01 9.810332e-01
-4.882364e-01 -4.310713e-01 9.802693e-01
-4.954042e-01 -4.278800e-01 9.787459e-01
-5.025720e-01 -4.246888e-01 9.766140e-01
-5.097398e-01 -4.214975e-01 9.740149e-01
-5.169076e-01 -4.183063e-01 9.708338e-01
-5.240753e-01 -4.151151e-01 9.670665e-01
-5.312431e-01 -4.119238e-01 9.625834e-01
-5.384109e-01 -4.087316e-01 9.577338e-01
-5.455787e-01 -4.055403e-01 9.522330e-01
-5.527465e-01 -4.023491e-01 9.460428e-01
-5.599142e-01 -3.991579e-01 9.393713e-01
-5.670820e-01 -3.959666e-01 9.323139e-01
-5.742498e-01 -3.927754e-01 9.246165e-01
-5.814176e-01 -3.895842e-01 9.164164e-01
-5.885854e-01 -3.863929e-01 9.076619e-01
-5.957532e-01 -3.832017e-01 8.983475e-01
-6.029219e-01 -3.800104e-01 8.883361e-01
-6.100897e-01 -3.768192e-01 8.780901e-01
-6.172575e-01 -3.736270e-01 8.672131e-01
-6.244253e-01 -3.704357e-01 8.558580e-01
-6.315931e-01 -3.672445e-01 8.441485e-01
-6.387608e-01 -3.640533e-01 8.316506e-01
-6.459286e-01 -3.608620e-01 8.188275e-01
-6.530964e-01 -3.576708e-01 8.058475e-01
-6.602642e-01 -3.544795e-01 7.923089e-01
-6.674320e-01 -3.512883e-01 7.779310e-01
-6.745997e-01 -3.480971e-01 7.636647e-01
-6.817675e-01 -3.449058e-01 7.489276e-01
-6.889353e-01 -3.417146e-01 7.336879e-01
-6.961031e-01 -3.385223e-01 7.181228e-01
-7.032709e-01 -3.353311e-01 7.024343e-01
-7.104387e-01 -3.321399e-01 6.861292e-01
-7.176074e-01 -3.289486e-01 6.696777e-01
-7.247752e-01 -3.257574e-01 6.530526e-01
-7.319430e-01 -3.225662e-01 6.357604e-01
-7.391108e-01 -3.193749e-01 6.186785e-01
-7.462786e-01 -3.161837e-01 6.017063e-01
-7.534463e-01 -3.129924e-01 5.838244e-01
-7.606141e-01 -3.098012e-01 5.662888e-01
-7.677819e-01 -3.066100e-01 5.484531e-01
-7.749497e-01 -3.034177e-01 5.304958e-01
-7.821175e-01 -3.002265e-01 5.122586e-01
-7.892852e-01 -2.970352e-01 4.938807e-01
-7.964530e-01 -2.938440e-01 4.757961e-01
-8.036208e-01 -2.906528e-01 4.576001e-01
-8.107886e-01 -2.874615e-01 4.395069e-01
-8.179564e-01 -2.842703e-01 4.212414e-01
-8.251241e-01 -2.810791e-01 4.026104e-01
-8.322929e-01 -2.778878e-01 3.850881e-01
-8.394607e-01 -2.746966e-01 3.668393e-01
-8.466285e-01 -2.715043e-01 3.488505e-01
-8.537963e-01 -2.683131e-01 3.312185e-01
-8.609641e-01 -2.651219e-01 3.138211e-01
-8.681318e-01 -2.619306e-01 2.962279e-01
-8.752996e-01 -2.587394e-01 2.788672e-01
-8.824674e-01 -2.555482e-01 2.614610e-01
-8.896352e-01 -2.523569e-01 2.445816e-01
-8.968030e-01 -2.491657e-01 2.279816e-01
-9.039707e-01 -2.459744e-01 2.117090e-01
-9.111385e-01 -2.427832e-01 1.955438e-01
-9.183063e-01 -2.395920e-01 1.797987e-01
-9.254741e-01 -2.363997e-01 1.640077e-01
-9.326419e-01 -2.332085e-01 1.486834e-01
-9.398096e-01 -2.300172e-01 1.334440e-01
-9.469784e-01 -2.268260e-01 1.190367e-01
-9.541462e-01 -2.236348e-01 1.048214e-01
-9.613140e-01 -2.204435e-01 9.094453e-02
-9.684818e-01 -2.172523e-01 7.704294e-02
-9.756496e-01 -2.140611e-01 6.409204e-02
4.833996e-01 -8.722604e-01 -3.930690e-01
4.762318e-01 -8.690682e-01 -4.017541e-01
4.690640e-01 -8.658770e-01 -4.099422e-01
4.618962e-01 -8.626857e-01 -4.178418e-01
4.547284e-01 -8.594945e-01 -4.258428e-01
4.475607e-01 -8.563032e-01 -4.326783e-01
4.403919e-01 -8.531120e-01 -4.394617e-01
4.332241e-01 -8.499208e-01 -4.460399e-01
4.260563e-01 -8.467295e-01 -4.524367e-01
4.188885e-01 -8.435383e-01 -4.582626e-01
4.117207e-01 -8.403471e-01 -4.633489e-01
4.045530e-01 -8.371558e-01 -4.687024e-01
3.973852e-01 -8.339636e-01 -4.730623e-01
3.902174e-01 -8.307723e-01 -4.773327e-01
3.830496e-01 -8.275811e-01 -4.811600e-01
3.758818e-01 -8.243899e-01 -4.842843e-01
3.687141e-01 -8.211986e-01 -4.871891e-01
3.615463e-01 -8.180074e-01 -4.897913e-01
3.543785e-01 -8.148161e-01 -4.916916e-01
3.472107e-01 -8.116249e-01 -4.932448e-01
3.400429e-01 -8.084337e-01 -4.943306e-01
3.328752e-01 -8.052424e-01 -4.949455e-01
3.257064e-01 -8.020512e-01 -4.953103e-01
3.185386e-01 -7.988590e-01 -4.946479e-01
3.113708e-01 -7.956677e-01 -4.940346e-01
3.042030e-01 -7.924765e-01 -4.928796e-01
2.970352e-01 -7.892852e-01 -4.909078e-01
2.898675e-01 -7.860940e-01 -4.888980e-01
2.826997e-01 -7.829028e-01 -4.862089e-01
2.755319e-01 -7.797115e-01 -4.827148e-01
2.683641e-01 -7.765203e-01 -4.790992e-01
2.611963e-01 -7.733291e-01 -4.747420e-01
2.540286e-01 -7.701378e-01 -4.700454e-01
2.468608e-01 -7.669466e-01 -4.648618e-01
2.396930e-01 -7.637543e-01 -4.590762e-01
2.325252e-01 -7.605631e-01 -4.526912e-01
2.253574e-01 -7.573719e-01 -4.458334e-01
2.181897e-01 -7.541806e-01 -4.388282e-01
2.110209e-01 -7.509894e-01 -4.310969e-01
2.038531e-01 -7.477981e-01 -4.225396e-01
1.966853e-01 -7.446069e-01 -4.138485e-01
1.895175e-01 -7.414157e-01 -4.043458e-01
1.823498e-01 -7.382244e-01 -3.947835e-01
1.751820e-01 -7.350332e-01 -3.844880e-01
1.680142e-01 -7.318420e-01 -3.736358e-01
1.608464e-01 -7.286497e-01 -3.625380e-01
1.536786e-01 -7.254585e-01 -3.506823e-01
1.465108e-01 -7.222672e-01 -3.386296e-01
1.393431e-01 -7.190760e-01 -3.259467e-01
1.321753e-01 -7.158848e-01 -3.127764e-01
1.250075e-01 -7.126935e-01 -2.994563e-01
1.178397e-01 -7.095023e-01 -2.853591e-01
1.106719e-01 -7.063110e-01 -2.710336e-01
1.035042e-01 -7.031198e-01 -2.561888e-01
9.633538e-02 -6.999286e-01 -2.408113e-01
8.916760e-02 -6.967373e-01 -2.250904e-01
8.199982e-02 -6.935451e-01 -2.091641e-01
7.483203e-02 -6.903539e-01 -1.926770e-01
6.766425e-02 -6.871626e-01 -1.758114e-01
6.049647e-02 -6.839714e-01 -1.584842e-01
5.332869e-02 -6.807801e-01 -1.409242e-01
4.616091e-02 -6.775889e-01 -1.230274e-01
3.899313e-02 -6.743977e-01 -1.050255e-01
